駒野,1187.843,27.9
駒野,1186.818,27.9
駒野,1185.795,27.9
駒野,1184.765,27.9
駒野,1183.726,27.9
駒野,1182.525,27.9
駒野,1181.485,27.9
駒野,1180.461,27.9
駒野,1179.446,27.9
駒野,1178.41,27.9
駒野,1177.353,27.9
駒野,1176.357,27.9
駒野,1175.351,27.9
駒野,1174.359,27.9
駒野,1173.329,27.9
駒野,1172.249,27.9
駒野,1171.202,27.9
駒野,1170.129,27.9
駒野,1169.264,27.9
駒野,1167.944,27.9
駒野,1166.93,27.9
駒野,1166.115,27.9
駒野,1165.041,27.9
駒野,1163.81,27.9
駒野,1162.99,27.9
駒野,1161.902,27.9
駒野,1160.893,27.9
駒野,1159.624,27.9
駒野,1158.629,27.9
駒野,1157.797,27.9
駒野,1156.543,27.9
駒野,1155.664,27.9
駒野,1154.637,27.9
駒野,1153.571,27.9
駒野,1152.582,27.9
駒野,1151.367,27.9
駒野,1150.548,27.9
駒野,1149.28,27.9
駒野,1148.291,27.9
駒野,1147.243,27.9
駒野,1146.208,27.9
駒野,1145.17,27.9
駒野,1144.358,27.9
駒野,1143.077,27.9
駒野,1142.074,27.9
駒野,1141.253,27.9
駒野,1139.959,27.9
駒野,1139.092,27.9
駒野,1138.041,27.9
駒野,1136.979,27.9
駒野,1135.922,27.9
駒野,1134.84,27.9
駒野,1133.78,27.9
駒野,1132.765,27.9
駒野,1131.715,27.9
駒野,1130.674,27.9
駒野,1129.653,27.9
駒野,1128.615,27.9
駒野,1127.617,27.9
駒野,1126.619,27.9
駒野,1125.614,27.9
駒野,1124.389,27.9
駒野,1123.559,27.9
駒野,1122.446,27.9
駒野,1121.417,27.9
駒野,1120.371,27.9
駒野,1119.329,27.9
駒野,1118.258,27.9
駒野,1117.197,27.9
駒野,1116.142,27.9
駒野,1115.077,27.9
駒野,1114.041,27.9
駒野,1113.018,27.9
駒野,1112.034,27.9
駒野,1111.024,27.9
駒野,1109.995,27.9
駒野,1108.981,27.9
駒野,1107.956,27.9
駒野,1106.732,27.9
駒野,1105.857,27.9
駒野,1104.86,27.9
駒野,1103.638,27.9
駒野,1102.635,27.9
駒野,1101.628,27.9
駒野,1100.551,27.9
駒野,1099.517,27.9
駒野,1098.476,27.9
駒野,1097.409,27.9
駒野,1096.595,27.9
駒野,1095.382,27.9
駒野,1094.572,27.9
駒野,1093.273,27.9
駒野,1092.458,27.9
駒野,1091.186,27.9
駒野,1090.361,27.9
駒野,1089.208,27.9
駒野,1088.103,27.9
駒野,1087.096,27.9
駒野,1086.047,27.9
駒野,1085.029,27.9
駒野,1083.958,27.9
駒野,1082.884,27.9
駒野,1082.072,27.9
駒野,1080.987,27.9
駒野,1079.971,27.9
駒野,1078.895,27.9
駒野,1077.824,27.9
駒野,1076.745,27.9
駒野,1075.693,27.9
駒野,1074.7,27.9
駒野,1073.688,27.9
駒野,1072.625,27.9
駒野,1071.578,27.9
駒野,1070.524,27.9
駒野,1069.482,27.9
駒野,1068.409,27.9
駒野,1067.381,27.9
駒野,1066.368,27.9
駒野,1065.347,27.9
駒野,1064.304,27.9
駒野,1063.264,27.9
駒野,1062.233,27.9
駒野,1061.207,27.9
駒野,1060.174,27.9
駒野,1059.151,27.9
駒野,1058.135,27.9
駒野,1057.093,27.9
駒野,1055.984,27.9
駒野,1054.914,27.9
駒野,1053.922,27.9
駒野,1052.918,27.9
駒野,1051.89,27.9
駒野,1050.84,27.9
駒野,1049.794,27.9
駒野,1048.78,27.9
駒野,1047.767,27.9
駒野,1046.757,27.9
駒野,1045.561,27.9
駒野,1044.541,27.9
駒野,1043.713,27.9
駒野,1042.442,27.9
駒野,1041.62,27.9
駒野,1040.346,27.9
駒野,1039.531,27.9
駒野,1038.402,27.9
駒野,1037.351,27.9
駒野,1036.296,27.9
駒野,1035.201,27.9
駒野,1034.14,27.9
駒野,1033.338,27.9
駒野,1032.073,27.9
駒野,1031.054,27.9
駒野,1030.007,27.9
駒野,1028.984,27.9
駒野,1027.93,27.9
駒野,1026.884,27.9
駒野,1025.845,27.9
駒野,1024.824,27.9
駒野,1023.786,27.9
駒野,1022.975,27.9
駒野,1021.838,27.9
駒野,1020.654,27.9
駒野,1019.644,27.9
駒野,1018.804,27.9
駒野,1017.549,27.9
駒野,1016.534,27.9
駒野,1015.528,27.9
駒野,1014.495,27.9
駒野,1013.469,27.9
駒野,1012.443,27.9
駒野,1011.405,27.9
駒野,1010.363,27.9
駒野,1009.34,27.9
駒野,1008.304,27.9
駒野,1007.273,27.9
駒野,1006.239,27.9
駒野,1005.132,27.9
駒野,1004.115,27.9
駒野,1003.05,27.9
駒野,1001.944,27.9
駒野,1001.092,27.9
駒野,1000.045,27.9
駒野,998.964,27.9
駒野,997.899,27.9
駒野,996.84,27.9
駒野,995.851,27.9
駒野,994.838,27.9
駒野,993.833,27.9
駒野,992.607,27.9
駒野,991.782,27.9
駒野,990.733,27.9
駒野,989.675,27.9
駒野,988.553,27.9
駒野,987.474,27.9
駒野,986.584,27.9
駒野,985.543,27.9
駒野,984.472,27.9
駒野,983.408,27.9
駒野,982.321,27.9
駒野,981.472,27.9
駒野,980.222,27.9
駒野,979.213,27.9
駒野,978.327,27.9
駒野,977.301,27.9
駒野,976.198,27.9
駒野,974.989,27.9
駒野,973.986,27.9
駒野,973.171,27.9
駒野,971.995,27.8
駒野,970.988,27.8
駒野,969.955,27.7
駒野,968.714,27.6
駒野,967.886,27.5
駒野,966.81,27.3
駒野,965.76,27.1
駒野,964.683,26.9
駒野,963.623,26.7
駒野,962.605,26.4
駒野,961.758,26.2
駒野,960.626,25.8
駒野,959.548,25.5
駒野,958.46,25.1
駒野,957.595,24.8
駒野,956.507,24.5
駒野,955.424,24.1
駒野,954.381,23.8
駒野,953.317,23.4
駒野,952.227,23
駒野,951.359,22.8
駒野,950.272,22.4
駒野,949.23,22.1
駒野,948.2,21.7
駒野,947.105,21.3
駒野,946.09,21
駒野,945.068,20.6
駒野,944.052,20.2
駒野,943.009,19.8
駒野,941.986,19.3
駒野,940.91,18.9
駒野,939.899,18.5
駒野,938.812,18.1
駒野,937.777,17.7
駒野,936.741,17.3
駒野,935.695,16.8
駒野,934.667,16.4
駒野,933.619,16
駒野,932.57,15.7
駒野,931.536,15.4
駒野,930.513,15.1
駒野,929.47,14.9
駒野,928.414,14.7
駒野,927.322,14.5
駒野,926.299,14.4
駒野,925.272,14.2
駒野,924.232,14.1
駒野,923.143,14.1
駒野,922.272,14
駒野,921.208,14
駒野,920.189,14
駒野,919.125,14
駒野,918.112,14
駒野,917.041,14
駒野,915.842,14
駒野,915.011,14.1
駒野,913.914,14.2
駒野,912.921,14.2
駒野,911.823,14.3
駒野,910.802,14.4
駒野,909.728,14.5
駒野,908.63,14.5
駒野,907.581,14.6
駒野,906.493,14.7
駒野,905.635,14.7
駒野,904.561,14.8
駒野,903.552,14.9
駒野,902.307,15
駒野,901.288,15
駒野,900.442,15
駒野,899.353,15
駒野,898.127,15
駒野,897.277,15
駒野,896.221,15
駒野,895.128,15
駒野,894.058,15
駒野,893.058,15
駒野,892.016,15
駒野,890.976,15
駒野,889.881,15
駒野,888.998,15
駒野,887.914,15
駒野,886.866,15
駒野,885.829,15
駒野,884.741,15
駒野,883.759,15
駒野,882.657,15
駒野,881.622,15
駒野,880.554,15
駒野,879.508,15
駒野,878.497,15
駒野,877.47,15
駒野,876.447,15
駒野,875.407,15
駒野,874.183,15
駒野,873.348,15
駒野,872.227,15
駒野,871.158,15
駒野,870.088,15
駒野,869.022,15
駒野,867.97,15
駒野,866.934,15
駒野,866.06,15
駒野,865.033,15
駒野,863.77,15
駒野,862.953,15
駒野,861.946,15
駒野,860.661,15
駒野,859.643,15
駒野,858.801,15
駒野,857.544,15
駒野,856.722,15
駒野,855.653,15
駒野,854.576,15
駒野,853.347,15
駒野,852.495,15
駒野,851.47,15
駒野,850.419,15
駒野,849.326,15
駒野,848.316,15
駒野,847.281,15
駒野,846.205,15
駒野,845.127,15
駒野,844.042,15
駒野,842.975,15
駒野,842.167,15
駒野,840.894,15
駒野,840.066,15
駒野,838.763,15
駒野,837.935,15
駒野,836.684,15
駒野,835.659,15
駒野,834.84,15
駒野,833.568,15
駒野,832.513,15
駒野,831.641,15
駒野,830.384,15
駒野,829.554,15
駒野,828.452,15
駒野,827.442,15
駒野,826.42,15
駒野,825.375,15
駒野,824.3,15
駒野,823.249,15
駒野,822.133,15
駒野,821.07,15
駒野,820.029,15
駒野,819.126,15
駒野,817.877,15
駒野,817.047,15
駒野,815.982,15
駒野,814.763,15
駒野,813.857,15
駒野,812.785,15
駒野,811.699,15
駒野,810.643,15
駒野,809.638,15
駒野,808.574,15
駒野,807.498,15
駒野,806.625,15
駒野,805.523,15
駒野,804.461,15
駒野,803.378,15
駒野,802.289,15
駒野,801.212,15
駒野,800.163,15
駒野,799.303,15
駒野,798.037,15
駒野,797.201,15
駒野,796.115,15
駒野,794.9,15
駒野,794.057,15
駒野,793.01,15
駒野,791.94,15
駒野,790.869,15
駒野,789.801,15
駒野,788.723,15
駒野,787.683,15
駒野,786.789,15
駒野,785.687,15
駒野,784.585,15
駒野,783.518,15
駒野,782.434,15
駒野,781.382,15
駒野,780.332,15
駒野,779.286,15
駒野,778.44,15
駒野,777.163,15
駒野,776.323,15
駒野,775.244,15
駒野,774.235,15
駒野,773.202,15
駒野,772.122,15
駒野,771.053,15
駒野,769.973,15
駒野,769.109,15
駒野,767.793,15
駒野,766.758,15
駒野,765.706,15
駒野,764.658,15
駒野,763.843,15
駒野,762.584,15
駒野,761.555,15
駒野,760.715,15
駒野,759.425,15
駒野,758.597,15
駒野,757.328,15
駒野,756.479,15
駒野,755.378,15
駒野,754.287,15
駒野,753.203,15
駒野,752.127,15
駒野,751.311,15
駒野,750.196,15
駒野,748.984,14.9
駒野,748.131,14.8
駒野,747.084,14.7
駒野,746.007,14.6
駒野,744.909,14.4
駒野,743.822,14.2
駒野,742.759,14
駒野,741.726,13.8
駒野,740.687,13.5
駒野,739.632,13.2
駒野,738.717,12.9
駒野,737.662,12.6
駒野,736.595,12.2
駒野,735.489,11.9
駒野,734.425,11.5
駒野,733.59,11.3
駒野,732.313,10.8
駒野,731.474,10.5
駒野,730.186,10.1
駒野,729.348,9.8
駒野,728.281,9.5
駒野,727.08,9.1
駒野,726.074,8.7
駒野,725.004,8.4
駒野,723.953,8
駒野,722.915,7.7
駒野,721.794,7.3
駒野,720.98,7
駒野,719.922,6.7
駒野,718.889,6.3
駒野,717.81,6
駒野,716.755,5.6
駒野,715.733,5.3
駒野,714.713,5
駒野,713.657,4.6
駒野,712.617,4.3
駒野,711.537,3.9
駒野,710.434,3.5
駒野,709.337,3.2
駒野,708.284,2.8
駒野,707.468,2.5
駒野,706.191,2.1
駒野,705.328,1.9
駒野,704.203,1.5
駒野,703.114,1.3
駒野,702.031,1
駒野,700.969,0.8
駒野,700.05,0.6
駒野,698.977,0.5
駒野,697.88,0.3
駒野,696.919,0.2
駒野,695.81,0.1
駒野,694.716,0
駒野,100.685,0
駒野,99.558,0.1
駒野,98.445,0.2
駒野,97.354,0.2
駒野,96.51,0.3
駒野,95.403,0.4
駒野,94.376,0.4
駒野,93.349,0.5
駒野,92.096,0.6
駒野,91.045,0.7
駒野,90.188,0.7
駒野,89.087,0.8
駒野,88.065,0.9
駒野,87.032,0.9
駒野,86,1
駒野,84.743,1
駒野,83.674,1
駒野,82.718,1
駒野,81.642,1
駒野,80.758,1
駒野,79.448,1
駒野,78.619,1
駒野,77.523,1
駒野,76.499,1
駒野,75.453,1
駒野,74.399,1
駒野,73.359,1
駒野,72.317,1
駒野,71.271,0.9
駒野,70.227,0.9
駒野,69.179,0.8
駒野,68.057,0.7
駒野,67.041,0.6
駒野,65.974,0.6
駒野,64.9,0.5
駒野,63.842,0.4
駒野,62.771,0.3
駒野,61.696,0.3
駒野,60.64,0.2
駒野,59.597,0.1
駒野,58.547,0.1
駒野,57.498,0
駒野,0,0
河原崎,1027.857,0
河原崎,994.118,0
河原崎,993.004,-0.1
河原崎,991.961,-0.2
河原崎,990.917,-0.2
河原崎,989.858,-0.3
河原崎,989.033,-0.4
河原崎,987.76,-0.5
河原崎,986.696,-0.5
河原崎,985.64,-0.6
河原崎,984.808,-0.7
河原崎,983.556,-0.7
河原崎,982.543,-0.8
河原崎,981.512,-0.9
河原崎,980.489,-1
河原崎,979.462,-1
河原崎,978.444,-1
河原崎,977.235,-1
河原崎,976.182,-1
河原崎,975.131,-1
河原崎,974.084,-1
河原崎,973.199,-1
河原崎,971.96,-1
河原崎,970.904,-1
河原崎,969.859,-1
河原崎,968.822,-1
河原崎,967.785,-1
河原崎,966.735,-1
河原崎,965.71,-1
河原崎,964.689,-0.9
河原崎,963.664,-0.8
河原崎,962.629,-0.8
河原崎,961.602,-0.7
河原崎,960.56,-0.6
河原崎,959.31,-0.5
河原崎,958.296,-0.5
河原崎,957.235,-0.4
河原崎,956.185,-0.3
河原崎,955.138,-0.3
河原崎,954.084,-0.2
河原崎,953.03,-0.1
河原崎,951.923,0
河原崎,597.542,0
河原崎,596.495,0.1
河原崎,595.417,0.2
河原崎,594.3,0.3
河原崎,593.231,0.3
河原崎,592.189,0.4
河原崎,591.095,0.5
河原崎,590.243,0.6
河原崎,589.141,0.6
河原崎,588.055,0.7
河原崎,587.027,0.8
河原崎,585.967,0.9
河原崎,584.911,0.9
河原崎,583.672,1
河原崎,582.83,1
河原崎,581.701,1
河原崎,580.649,1
河原崎,579.625,1
河原崎,578.585,1
河原崎,577.54,1
河原崎,576.468,1
河原崎,575.398,1
河原崎,574.308,1
河原崎,573.445,1
河原崎,572.134,1
河原崎,571.29,1
河原崎,569.997,1
河原崎,569.155,1
河原崎,568.118,1
河原崎,566.986,1
河原崎,565.928,1
河原崎,564.858,1
河原崎,563.817,1
河原崎,562.778,1
河原崎,561.74,1
河原崎,560.696,1
河原崎,559.669,1
河原崎,558.612,1
河原崎,557.567,1
河原崎,556.49,1
河原崎,555.405,1
河原崎,554.503,1
河原崎,553.198,1
河原崎,552.136,1
河原崎,551.287,1
河原崎,550.209,1
河原崎,548.985,1
河原崎,548.152,1
河原崎,547.051,0.9
河原崎,545.829,0.8
河原崎,544.776,0.8
河原崎,543.928,0.7
河原崎,542.632,0.6
河原崎,541.801,0.6
河原崎,540.737,0.5
河原崎,539.657,0.4
河原崎,538.54,0.3
河原崎,537.617,0.3
河原崎,536.502,0.2
河原崎,535.469,0.1
河原崎,534.408,0
河原崎,167.199,0
河原崎,166.164,-0.1
河原崎,165.146,-0.2
河原崎,163.941,-0.4
河原崎,162.906,-0.6
河原崎,161.847,-0.8
河原崎,160.854,-1.1
河原崎,159.87,-1.4
河原崎,158.667,-1.7
河原崎,157.671,-2
河原崎,156.681,-2.4
河原崎,155.491,-2.8
河原崎,154.456,-3.2
河原崎,153.414,-3.6
河原崎,152.385,-4
河原崎,151.333,-4.4
河原崎,150.266,-4.7
河原崎,149.209,-4.9
河原崎,148.166,-5.2
河原崎,147.111,-5.3
河原崎,146.113,-5.5
河原崎,145.105,-5.6
河原崎,143.894,-5.8
河原崎,143.062,-5.9
河原崎,141.808,-6
河原崎,140.751,-6
河原崎,139.922,-6
河原崎,138.671,-6
河原崎,137.671,-6
河原崎,136.672,-6
河原崎,135.672,-6
河原崎,134.466,-6
河原崎,133.447,-6
河原崎,132.563,-6
河原崎,131.31,-6
河原崎,130.292,-6
河原崎,129.448,-6
河原崎,128.155,-6
河原崎,127.121,-6
河原崎,126.074,-6
河原崎,125.038,-6
河原崎,123.982,-6
河原崎,122.959,-6
河原崎,121.931,-6
河原崎,120.907,-6
河原崎,119.696,-6
河原崎,118.686,-6
河原崎,117.669,-6
河原崎,116.648,-6
河原崎,115.591,-6
河原崎,114.558,-5.9
河原崎,113.524,-5.8
河原崎,112.465,-5.8
河原崎,111.57,-5.7
河原崎,110.242,-5.6
河原崎,109.417,-5.5
河原崎,108.172,-5.5
河原崎,107.125,-5.4
河原崎,106.069,-5.3
河原崎,105.046,-5.2
河原崎,103.969,-5.2
河原崎,102.91,-5.1
河原崎,101.866,-5
河原崎,100.844,-5
河原崎,99.801,-5
河原崎,98.687,-5
河原崎,97.77,-5
河原崎,96.687,-5
河原崎,95.627,-5
河原崎,94.577,-5
河原崎,93.536,-5
河原崎,92.492,-5
河原崎,91.453,-5
河原崎,90.194,-5
河原崎,89.197,-5
河原崎,88.197,-5
河原崎,87.174,-5
河原崎,86.143,-5
河原崎,85.111,-5
河原崎,84.044,-5
河原崎,83.039,-5
河原崎,81.962,-5
河原崎,80.934,-5
河原崎,79.904,-5
河原崎,78.66,-5
河原崎,77.631,-5
河原崎,76.642,-5
河原崎,75.647,-5
河原崎,74.458,-5
河原崎,73.449,-5
河原崎,72.432,-5
河原崎,71.219,-5
河原崎,70.214,-5
河原崎,69.169,-5
河原崎,68.127,-5
河原崎,67.143,-5
河原崎,65.936,-5
河原崎,65.057,-5
河原崎,64.026,-5
河原崎,62.974,-5
河原崎,61.938,-5
河原崎,60.857,-5
河原崎,59.639,-5
河原崎,58.61,-5
河原崎,57.586,-5
河原崎,56.562,-5
河原崎,55.532,-5
河原崎,54.493,-5
河原崎,53.445,-5
河原崎,52.401,-5
河原崎,51.361,-5
河原崎,50.319,-5
河原崎,49.091,-5
河原崎,48.029,-5
河原崎,47.184,-5
河原崎,45.941,-5
河原崎,45.103,-5
河原崎,43.849,-5
河原崎,42.785,-5
河原崎,41.75,-5
河原崎,40.702,-5
河原崎,39.692,-5
河原崎,38.665,-5
河原崎,37.662,-5
河原崎,36.459,-5
河原崎,35.453,-5
河原崎,34.402,-5
河原崎,33.344,-5
河原崎,32.276,-5
河原崎,31.187,-5
河原崎,30.114,-5
河原崎,29.081,-5
河原崎,28.059,-5
河原崎,27.033,-5
河原崎,26.051,-5
河原崎,24.844,-5
河原崎,23.845,-5
河原崎,22.849,-5
河原崎,21.833,-5
河原崎,20.626,-5
河原崎,19.615,-5
河原崎,18.567,-5
河原崎,17.544,-5
河原崎,16.509,-5
河原崎,15.788,-5
河原崎,14.269,-5
河原崎,13.144,-5
河原崎,12.224,-5
河原崎,11.202,-5
河原崎,9.975,-5
河原崎,8.952,-5
河原崎,8.032,-5
河原崎,6.805,-5
河原崎,5.885,-5
河原崎,4.863,-5
河原崎,3.84,-5
河原崎,2.818,-5
河原崎,1.591,-5
河原崎,0,-5
海岸公園,1294.227,-5
海岸公園,1293.307,-5
海岸公園,1292.387,-5
海岸公園,1291.16,-5
海岸公園,1290.138,-5
海岸公園,1289.013,-5
海岸公園,1287.991,-5
海岸公園,1286.968,-5
海岸公園,1285.946,-5
海岸公園,1284.923,-5
海岸公園,1283.799,-5
海岸公園,1282.776,-5
海岸公園,1281.754,-5
海岸公園,1280.527,-5
海岸公園,1279.505,-5
海岸公園,1278.483,-5
海岸公園,1277.46,-5
海岸公園,1276.438,-5
海岸公園,1275.211,-5
海岸公園,1274.188,-5
海岸公園,1273.268,-5
海岸公園,1272.041,-5
海岸公園,1271.019,-5
海岸公園,1269.997,-5
海岸公園,1268.974,-5
海岸公園,1267.952,-5
海岸公園,1266.929,-5
海岸公園,1265.907,-5
海岸公園,1264.68,-5
海岸公園,1263.658,-5
海岸公園,1262.635,-5
海岸公園,1261.613,-5
海岸公園,1260.591,-5
海岸公園,1259.568,-5
海岸公園,1258.444,-5
海岸公園,1257.319,-5
海岸公園,1256.297,-5
海岸公園,1255.275,-5
海岸公園,1254.252,-5
海岸公園,1253.23,-5
海岸公園,1252.208,-5
海岸公園,1251.083,-5
海岸公園,1250.061,-5
海岸公園,1249.038,-5
海岸公園,1247.812,-5
海岸公園,1246.891,-5
海岸公園,1245.767,-5
海岸公園,1244.745,-5
海岸公園,1243.722,-5
海岸公園,1242.7,-5
海岸公園,1241.576,-5
海岸公園,1240.553,-5
海岸公園,1239.531,-5
海岸公園,1238.406,-5
海岸公園,1237.384,-5
海岸公園,1236.362,-5
海岸公園,1235.237,-5
海岸公園,1234.113,-5
海岸公園,1233.193,-5
海岸公園,1232.17,-5
海岸公園,1231.148,-5
海岸公園,1230.024,-5
海岸公園,1229.001,-5
海岸公園,1227.774,-5
海岸公園,1226.854,-5
海岸公園,1225.832,-5
海岸公園,1224.605,-5
海岸公園,1223.685,-5
海岸公園,1222.663,-5
海岸公園,1221.538,-5
海岸公園,1220.516,-5
海岸公園,1219.494,-5
海岸公園,1218.471,-5
海岸公園,1217.347,-5
海岸公園,1216.324,-5
海岸公園,1215.302,-5
海岸公園,1214.075,-5
海岸公園,1213.053,-5
海岸公園,1212.031,-5
海岸公園,1211.008,-5
海岸公園,1209.986,-5
海岸公園,1208.964,-5
海岸公園,1207.839,-5
海岸公園,1206.715,-5
海岸公園,1205.692,-5
海岸公園,1204.772,-5
海岸公園,1203.648,-5
海岸公園,1202.625,-5
海岸公園,1201.501,-5
海岸公園,1200.479,-5
海岸公園,1199.354,-5
海岸公園,1198.332,-5
海岸公園,1197.309,-5
海岸公園,1196.287,-5
海岸公園,1195.06,-5
海岸公園,1194.038,-5
海岸公園,1193.016,-5
海岸公園,1191.994,-5
海岸公園,1190.971,-5
海岸公園,1189.847,-5
海岸公園,1188.824,-5
海岸公園,1187.802,-5
海岸公園,1186.78,-5
海岸公園,1185.757,-5
海岸公園,1184.53,-5
海岸公園,1183.508,-5
海岸公園,1182.486,-5
海岸公園,1181.463,-5
海岸公園,1180.441,-5
海岸公園,1179.419,-5
海岸公園,1178.396,-5
海岸公園,1177.169,-5
海岸公園,1176.147,-5
海岸公園,1175.125,-5
海岸公園,1174.102,-5
海岸公園,1172.978,-5
海岸公園,1171.956,-5
海岸公園,1170.933,-5
海岸公園,1169.911,-5
海岸公園,1168.684,-5
海岸公園,1167.866,-5
海岸公園,1166.639,-5
海岸公園,1165.617,-5
海岸公園,1164.492,-5
海岸公園,1163.47,-5
海岸公園,1162.448,-5
海岸公園,1161.425,-5
海岸公園,1160.403,-5
海岸公園,1159.176,-5
海岸公園,1158.256,-5
海岸公園,1157.132,-5
海岸公園,1156.109,-5
海岸公園,1155.189,-5
海岸公園,1154.065,-5
海岸公園,1153.042,-5
海岸公園,1152.02,-5
海岸公園,1150.896,-5
海岸公園,1149.873,-5
海岸公園,1148.851,-5
海岸公園,1147.624,-5
海岸公園,1146.602,-5
海岸公園,1145.58,-5
海岸公園,1144.557,-5
海岸公園,1143.535,-5
海岸公園,1142.513,-5
海岸公園,1141.49,-5
海岸公園,1140.264,-5
海岸公園,1139.344,-5
海岸公園,1138.219,-5
海岸公園,1137.197,-5
海岸公園,1136.174,-5
海岸公園,1135.05,-5
海岸公園,1134.027,-5
海岸公園,1133.005,-5
海岸公園,1131.778,-5
海岸公園,1130.756,-5
海岸公園,1129.734,-5
海岸公園,1128.711,-5
海岸公園,1127.689,-5
海岸公園,1126.667,-5
海岸公園,1125.644,-5
海岸公園,1124.622,-5
海岸公園,1123.395,-5
海岸公園,1122.373,-5
海岸公園,1121.248,-5
海岸公園,1120.328,-5
海岸公園,1119.101,-5
海岸公園,1118.079,-5
海岸公園,1117.057,-5
海岸公園,1116.034,-5
